TimeStamp,Active Power (kW),POA (W/m2),GHI (W/m2),Wind Speed (m/s),Wind Direction (DEG.),AMB TEMP,MOD TEMP,Humidity,Active Power (MW)
2026-08-08 07:15:00,471.38916666666665,103.52067499999998,108.57658333333335,0.7561333333333334,241.00698333333332,25.224999999999998,27.26666666666667,92.80833333333334,0.47138916666666664
2026-08-08 07:30:00,486.6890909090909,108.55473636363637,110.33103636363639,1.4510090909090907,258.57376363636365,25.427272727272726,27.78181818181819,91.54545454545453,0.4866890909090909
2026-08-08 07:45:00,494.6819999999999,109.73175333333334,111.30866666666667,1.3218933333333334,260.58584,25.573333333333334,28.06,90.85999999999999,0.4946819999999999
2026-08-08 08:00:00,457.9042857142858,100.96709285714287,101.26225714285714,1.6242857142857143,253.98242142857143,25.699999999999992,28.264285714285716,90.25000000000001,0.45790428571428576
2026-08-08 08:15:00,563.5319999999999,121.51659333333333,123.83524666666669,1.2766799999999998,264.91906,25.84666666666666,28.4,89.74666666666666,0.5635319999999999
2026-08-08 08:30:00,516.5413333333332,111.01761333333334,115.11392666666667,1.5503466666666668,255.41581999999997,26.080000000000005,29.093333333333327,88.97333333333333,0.5165413333333332
2026-08-08 08:45:00,537.7546666666665,110.74520666666668,116.69232666666667,1.0070533333333334,263.5940933333334,26.12666666666667,28.633333333333333,88.49333333333334,0.5377546666666665
2026-08-08 09:00:00,660.5993333333334,134.47816,138.26691333333335,0.9859800000000001,258.50787999999994,26.399999999999995,29.419999999999998,88.24000000000001,0.6605993333333334
2026-08-08 09:15:00,660.2166666666667,135.22980666666666,138.58880000000002,0.9295533333333335,260.6748733333333,26.580000000000002,30.0,87.22000000000001,0.6602166666666667
2026-08-08 09:30:00,774.9033333333334,156.5223466666667,164.8372,1.0367266666666666,253.36233999999996,26.7,30.493333333333336,86.96,0.7749033333333334
2026-08-08 09:45:00,954.8493333333333,195.45139999999998,200.98439333333332,0.8731933333333334,259.60658,26.98,31.60666666666667,85.89333333333335,0.9548493333333333
2026-08-08 10:00:00,1091.2679999999998,223.32858000000002,229.96406666666664,1.3557733333333333,260.68228,27.37333333333333,32.70666666666667,84.66666666666667,1.091268
2026-08-08 10:15:00,1245.9826666666668,255.74176666666665,262.0525,0.9108266666666666,254.56339999999994,27.653333333333332,34.426666666666655,84.35333333333332,1.2459826666666667
2026-08-08 10:30:00,1278.1860000000001,265.8895,276.20056000000005,1.4859533333333332,264.67944,27.90666666666666,34.873333333333335,82.48666666666666,1.278186
2026-08-08 10:45:00,1355.5426666666667,284.7443933333334,295.57874,1.2125733333333337,256.4826,28.086666666666662,35.52666666666667,82.57333333333334,1.3555426666666668
2026-08-08 11:00:00,1212.8053333333335,251.71353333333337,262.9682133333333,1.2892399999999997,251.7547,28.073333333333334,35.54,82.24,1.2128053333333335
2026-08-08 11:15:00,1564.4166666666667,331.36735333333337,340.6149199999999,1.2679866666666664,258.52643333333333,28.21333333333333,36.24,81.94000000000001,1.5644166666666668
